Vis_450nm,Vis_500nm,Vis_550nm,Vis_570nm,Vis_600nm,Vis_650nm,Blood_Prediction
914.9330323,51.45730896,21.27066803,16.84639931,43.38581467,23.88463974,1
914.3798706,53.90765686,21.27066803,17.22076378,42.9822258,23.88463974,1
913.5501221,54.72443924,21.27066803,17.59512825,41.97325363,23.88463974,1
916.0393433,52.47828674,21.27066803,17.03358155,42.1750473,23.88463974,1
913.826709,52.68248291,21.27066803,16.84639931,42.9822258,23.88463974,1
912.443811,52.88667832,21.27066803,16.84639931,43.18402023,23.88463974,1
912.1672241,52.0698967,21.27066803,16.84639931,43.5876091,23.88463974,1
912.7203979,51.25311279,21.48337479,16.84639931,42.78043137,23.88463974,1
912.7203979,51.04891586,21.9087883,16.84639931,42.57863693,23.88463974,1
913.2735473,52.68248215,21.48337479,16.84639931,42.3768425,23.88463974,1
914.3798584,52.47828751,21.27066803,17.03358155,42.57863693,23.88463974,1
914.9330323,51.66150436,22.12149505,16.84639931,42.57863693,23.88463974,1
915.209607,51.66150436,22.12149505,16.84639931,43.18402023,23.88463974,1
914.9330323,51.25311279,22.12149505,16.84639931,42.3768425,23.88463974,1
914.1032715,51.25311203,22.33420181,16.84639931,42.78043137,23.88463974,1
915.2096192,51.66150436,21.69608154,16.84639931,42.57863693,23.88463974,1
981.0361084,50.02793884,11.6988678,13.10275555,50.04503097,27.94502907,1
982.4190308,50.64052505,11.6988678,12.35402661,51.45759201,28.66156769,1
979.9297851,49.82374344,11.6988678,12.16684437,51.65938644,28.66156769,1
965.8241089,52.2740921,11.06074753,12.35402661,51.25579758,28.66156769,1
965.5475098,51.66150436,11.06074753,12.16684437,50.85220871,28.66156769,1
970.8025635,51.4573082,11.27345428,12.16684437,51.25579758,28.66156769,1
973.0152344,51.86570053,11.6988678,12.16684437,51.45759201,28.66156769,1
973.0152344,51.66150436,11.6988678,12.16684437,51.86118088,28.66156769,1
973.8449829,51.25311279,11.6988678,12.16684437,52.26477051,28.66156769,1
976.8873779,51.4573082,11.6988678,12.35402661,52.87015381,28.66156769,1
979.1000366,51.04891586,11.6988678,12.16684437,50.65041427,28.66156769,1
982.1424316,51.25311203,11.6988678,12.54120884,52.06297531,28.66156769,1
984.6316895,51.66150436,11.6988678,13.10275555,51.65938644,28.66156769,1
983.2487671,51.04891586,11.6988678,12.54120884,52.06297531,28.66156769,1
984.6316895,51.04891586,11.6988678,12.35402661,51.65938644,28.66156769,1
986.2911743,51.04891586,11.6988678,12.54120884,51.65938644,28.66156769,1
985.7380005,51.04891586,11.6988678,12.72839108,51.25579758,28.66156769,1
983.8019165,51.04891586,11.6988678,12.54120884,51.45759201,28.66156769,1
985.7380127,51.4573082,11.6988678,13.10275555,51.86118088,28.66156769,1
984.0785156,51.25311203,11.6988678,12.72839108,51.45759201,28.66156769,1
915.762793,33.48808823,10.63533401,9.359110832,47.21990891,25.07887268,1
922.6773193,33.69228363,10.63533401,9.546293068,47.62349777,25.07887268,1
928.7621338,33.07969742,10.63533401,9.359110832,48.02708664,24.6011795,1
929.0387085,32.67130661,10.63533401,9.359110832,46.6145256,24.36233292,1
929.0387207,32.67130661,10.63533401,9.359110832,48.22888107,25.07887268,1
930.4216065,32.67130661,10.63533401,9.359110832,48.02708664,25.07887268,1
929.5918579,32.67130661,10.84804077,9.359110832,47.82529221,24.84002609,1
930.4216186,32.67130661,10.84804077,9.359110832,47.62349777,25.07887268,1
932.910852,32.67130661,10.63533401,9.359110832,47.01811447,23.88463974,1
930.9747803,32.67130661,10.84804077,9.359110832,48.22888107,24.36233292,1
930.1450439,32.67130661,10.63533401,9.359110832,47.42170334,24.36233292,1
930.1450196,32.67130661,10.84804077,9.359110832,47.42170334,24.12348633,1
930.1450318,32.67130661,11.06074753,9.359110832,47.42170334,24.12348633,1
928.4855468,32.67130661,10.63533401,9.359110832,47.42170334,23.88463974,1
928.4855468,32.67130661,11.06074753,9.359110832,48.02708664,24.6011795,1
929.3152832,32.67130661,10.63533401,9.359110832,47.62349777,24.36233292,1
930.9747803,32.67130661,10.84804077,9.359110832,48.02708664,23.88463974,1
932.3576904,32.67130661,11.06074753,9.359110832,47.82529221,23.88463974,1
932.3576782,32.67130661,10.84804077,9.359110832,46.81632004,23.88463974,1
932.3576661,32.67130661,11.27345428,9.359110832,47.42170334,23.88463974,1
348.2166443,18.7860012,25.52480316,12.16684437,13.31843586,3.343849564,1
346.5571594,18.78600082,25.52480316,12.16684437,13.31843567,3.343849564,1
345.727417,18.37760925,25.52480316,12.16684437,13.72202492,3.343849564,1
344.0679321,18.37760925,25.3120964,12.16684437,13.31843567,2.388463974,1
342.1318481,18.37760925,25.3120964,12.16684437,13.31843567,2.388463974,1
342.1318481,18.17341385,24.88668289,12.16684437,13.11664123,2.627310371,1
341.8552612,17.96921844,24.67397614,12.16684437,12.9148468,2.388463974,1
342.685022,17.35663223,25.09938965,11.97966213,13.11664123,2.627310371,1
345.727417,17.35663223,25.3120964,12.16684437,13.31843567,2.388463974,1
346.0039978,17.35663223,25.52480316,12.16684437,12.91484661,2.388463974,1
344.6210937,17.35663223,25.09938965,11.7924799,13.11664104,2.388463974,1
341.8552612,17.35663223,25.3120964,11.23093319,13.31843567,2.388463974,1
342.4084351,17.15243645,25.52480316,11.23093319,12.91484661,2.388463974,1
342.1318481,17.15243645,24.67397614,11.23093319,13.11664104,2.388463974,1
346.5571594,16.33565331,24.88668289,11.23093319,12.51125774,2.388463974,1
356.2375305,17.35663223,25.52480316,11.60529766,13.31843567,2.388463974,1
367.0242188,17.35663223,25.95021591,11.97966213,13.31843567,2.388463974,1
376.9811707,17.35663223,26.37562866,12.16684437,13.92381954,2.388463974,1
384.7254639,17.35663223,26.58833504,12.16684437,14.12561417,2.388463974,1
389.4273621,17.15243645,26.58833504,12.16684437,14.12561398,2.388463974,1
1902.330493,538.2597656,133.1543884,81.42427063,94.43981781,60.90583038,0
1902.883691,541.7310913,134.0052185,81.42427063,95.85237885,60.90583038,0
1900.671021,541.7310913,133.792511,81.42427063,95.65058441,60.90583038,0
1849.503394,526.6206238,129.9637878,79.55244751,91.81649017,59.47275238,0
1774.273071,510.8975525,124.4334106,76.74471283,89.79854584,57.32313538,0
1772.060449,511.5101318,124.6461166,76.93189545,87.7806015,57.32313538,0
1771.230737,510.8975525,124.4334106,76.93189545,89.5967514,57.32313538,0
1771.507324,510.284967,124.6461166,76.74471283,90.40392914,57.32313538,0
1770.400977,510.4891663,124.6461166,76.74471283,88.9913681,57.32313538,0
1770.12439,510.6933594,124.4334106,76.93189545,88.58777924,57.32313538,0
1770.12439,510.4891663,124.4334106,76.74471283,88.58777924,57.32313538,0
1770.12439,510.08078,125.0715286,76.93189545,90.00034027,57.32313538,0
1769.847803,510.08078,124.8588226,76.74471283,90.2021347,57.32313538,0
1769.847803,509.6723877,124.4334106,76.74471283,91.41290131,57.32313538,0
1769.571216,510.2849731,124.4334106,76.93189545,89.19316254,57.32313538,0
1769.571216,510.6933594,124.8588226,77.11907806,88.58777924,57.32313538,0
1769.571216,510.4891663,124.8588226,77.11907806,88.3859848,57.32313538,0
1769.571216,510.2849731,124.8588226,76.74471283,88.9913681,57.32313538,0
1770.12439,509.8765869,124.6461166,76.93189545,90.2021347,57.32313538,0
1769.294629,510.2849731,124.4334106,76.74471283,88.78957367,57.32313538,0
2036.749341,457.6024963,135.0687408,74.87288666,94.23802338,53.26274719,0
2032.877197,458.4192749,135.0687408,74.87288666,96.25596771,53.26274719,0
2031.494263,458.6234619,135.0687408,74.87288666,95.04520111,53.0239006,0
2031.217676,458.8276672,135.0687408,74.87288666,94.64161224,52.54620743,0
2031.217676,458.6234741,135.0687408,74.87288666,94.64161224,53.50159378,0
2031.217676,458.6234741,135.0687408,74.87288666,95.04520111,53.0239006,0
2030.111328,458.623468,135.0687408,74.87288666,95.44878998,52.54620743,0
2030.111328,458.623468,135.0687408,74.87288666,95.24699554,52.78505402,0
2029.834766,458.6234741,135.0687408,74.87288666,94.64161224,52.54620743,0
2029.834766,458.4192688,135.0687408,74.87288666,95.24699554,53.26274719,0
2029.834766,458.0108826,135.0687408,74.87288666,96.45776215,53.0239006,0
2030.111328,458.623468,135.0687408,74.87288666,95.65058441,52.54620743,0
2030.111328,458.2150818,135.0687408,74.87288666,96.86135101,52.54620743,0
2030.111328,459.0318604,135.0687408,74.87288666,94.64161224,53.0239006,0
2031.217676,459.0318604,135.0687408,74.87288666,94.03622894,52.78505402,0
2030.387915,458.4192688,135.0687408,74.87288666,96.05417328,53.0239006,0
2030.111328,459.2360535,135.0687408,74.87288666,93.63264008,52.78505402,0
2030.111328,459.0318604,135.0687408,74.87288666,94.23802338,53.0239006,0
2030.111328,459.0318604,135.0687408,74.87288666,94.43981781,52.78505402,0
2030.111328,459.0318604,135.0687408,74.87288666,94.03622894,52.78505402,0
4910.158984,1482.86897,351.391449,220.8750305,261.9292358,162.4155579,0
4906.010352,1488.382227,352.0295715,220.8750305,264.5525635,162.4155579,0
4904.904102,1488.382227,352.2422791,220.8750305,262.5346191,162.4155579,0
4905.733789,1488.178027,352.4549866,220.8750305,263.3417969,162.4155579,0
4906.840039,1488.994824,353.0931091,220.8750305,261.7274414,162.4155579,0
4908.499414,1489.403223,352.8804016,220.8750305,261.7274414,162.4155579,0
4909.88252,1487.157056,353.0931091,220.8750305,266.7723022,162.4155579,0
4910.712402,1488.178027,353.0931091,220.8750305,264.9561523,162.4155579,0
4911.54209,1488.586426,353.0931091,220.8750305,263.3417969,162.4155579,0
4911.54209,1486.748657,353.0931091,220.8750305,266.1669189,162.4155579,0
4912.64834,1486.748633,353.0931091,220.8750305,266.1669189,162.4155579,0
4915.690625,1486.136084,353.518512,220.8750305,266.9740967,162.4155579,0
4914.86084,1485.727661,353.7312134,220.8750305,267.3776855,162.4155579,0
4915.690527,1486.748633,353.7312134,220.8750305,264.350769,162.4155579,0
4916.796973,1486.340234,353.9439148,220.8750305,265.9651245,162.4155579,0
4918.456641,1486.340259,354.1566162,220.8750305,266.1669189,162.4155579,0
4919.562891,1486.544434,354.1566162,220.8750305,264.7543579,162.4155579,0
4918.733203,1487.56543,354.1566162,220.8750305,261.525647,162.4155579,0
4920.116016,1487.769629,354.1566162,220.8750305,261.3238525,162.4155579,0
4921.498828,1487.565454,354.1566162,220.8750305,261.7274414,162.4155579,0
6990.608301,1325.842456,362.6648865,208.7081757,328.7232178,182.7174988,0
6980.374707,1331.559912,362.6648865,208.7081757,328.9250183,182.7174988,0
6976.779297,1330.947363,362.6648865,208.7081757,331.3465515,182.7174988,0
6974.289941,1330.334766,362.877594,208.7081757,331.7501404,182.7174988,0
6974.289941,1331.151514,362.877594,208.7081757,328.319635,182.7174988,0
6974.289941,1330.538965,363.303009,208.7081757,333.1627014,182.2398071,0
6976.502734,1331.764111,363.5157166,209.4569061,330.9429626,182.7174988,0
6977.332422,1332.376709,363.7284241,209.4569061,329.732196,182.7174988,0
6976.502734,1331.151538,363.7284241,209.0825409,335.1806458,182.7174988,0
6978.715234,1330.334766,363.7284241,209.6440887,340.0237122,182.7174988,0
6977.885547,1333.193506,363.7284241,209.6440887,330.1357849,182.7174988,0
6977.885547,1332.376709,363.7284241,209.6440887,333.7680847,182.7174988,0
6979.268359,1333.601904,363.7284241,209.6440887,330.7411682,182.7174988,0
6978.162109,1334.418701,363.7284241,209.6440887,326.907074,182.7174988,0
6980.098047,1333.193506,363.9411316,209.6440887,334.1716736,182.7174988,0
6980.374609,1332.376709,363.7284241,209.6440887,338.4093567,182.7174988,0
6980.927832,1334.6229,363.9411316,209.6440887,328.7232239,182.7174988,0
6983.140723,1335.235498,363.9411316,209.6440887,329.732196,182.7174988,0
6983.97041,1334.214502,363.7284241,209.6440887,332.5573181,182.7174988,0
6984.800098,1334.418701,364.3665466,209.6440887,334.9788513,182.7174988,0
3469.720361,1062.02168,298.8529053,156.2971497,148.7225281,82.40200806,0
3465.848145,1065.492993,298.8529053,156.6715149,152.5566223,82.40200806,0
3466.401367,1064.880396,298.8529053,157.2330627,153.3638,82.40200806,0
3465.571533,1065.084595,299.2783081,157.0458801,153.5655975,82.40200806,0
3465.848145,1066.105566,299.4910095,157.2330627,150.9422668,82.40200806,0
3465.848145,1065.901367,299.2783081,157.2330627,151.3458557,82.40200806,0
3465.571533,1065.492969,299.2783081,157.2330627,151.7494446,82.40200806,0
3465.571533,1065.697192,299.9164124,157.2330627,150.9422668,82.40200806,0
3465.571533,1065.492969,299.9164124,157.2330627,151.3458557,82.40200806,0
3465.018408,1065.492969,299.9164124,157.2330627,150.538678,82.40200806,0
3464.465283,1064.267798,299.4910095,157.2330627,153.1620056,82.40200806,0
3465.571631,1065.08457,299.7037109,157.2330627,151.3458557,82.40200806,0
3467.231152,1063.859399,299.7037109,157.2330627,155.17995,82.40200806,0
3467.231152,1064.880371,299.9164124,157.2330627,153.3638,82.40200806,0
3467.784277,1065.492969,299.9164124,157.2330627,151.1440613,82.40200806,0
3469.16709,1065.28877,299.9164124,157.2330627,152.1530334,82.40200806,0
3469.16709,1065.697168,299.9164124,157.2330627,151.7494446,82.40200806,0
3469.996826,1065.697168,299.9164124,157.2330627,151.5476501,82.40200806,0
3470.826611,1065.28877,299.9164124,157.2330627,152.9602112,82.40200806,0
3470.82666,1065.697168,299.9164124,157.2330627,153.1620056,82.40200806,0
5437.047656,1427.123511,398.8250427,226.4904938,266.7723022,144.5020752,0
5430.13291,1435.087134,399.0377502,226.864859,266.5705078,144.5020752,0
5429.02666,1433.861987,399.0377502,227.0520416,269.7992188,144.5020752,0
5428.473535,1436.108105,399.8885803,227.4264069,265.5615356,144.5020752,0
5428.750098,1435.291357,399.8885803,227.4264069,267.1758911,144.5020752,0
5428.196973,1434.882983,399.8885803,227.4264069,268.992041,144.5020752,0
5427.92041,1437.129077,399.8885803,227.4264069,262.5346191,144.5020752,0
5428.196973,1436.516504,399.8885803,227.4264069,263.5435913,144.5020752,0
5427.090723,1437.129077,399.8885803,227.4264069,261.7274414,144.5020752,0
5427.090723,1436.516504,399.8885803,227.4264069,263.3417969,144.5020752,0
5428.196973,1435.699731,399.8885803,227.4264069,267.3776855,144.5020752,0
5427.367285,1436.312305,399.8885803,227.4264069,264.9561523,144.5020752,0
5428.196973,1437.333276,399.8885803,227.4264069,263.1400024,144.5020752,0
5431.239355,1437.333276,399.8885803,227.4264069,264.5525635,144.5020752,0
5432.345898,1437.129077,399.8885803,227.4264069,266.7723022,144.5020752,0
5432.069238,1437.129077,399.8885803,227.4264069,265.7633301,144.5020752,0
5429.303223,1435.291333,399.8885803,227.4264069,270.4046021,144.5020752,0
5430.13291,1436.720679,399.8885803,227.4264069,266.7723022,144.5020752,0
5430.962695,1437.537476,399.8885803,227.4264069,263.7453857,144.5020752,0
5431.515918,1437.741675,399.8885803,227.4264069,265.5615356,144.5020752,0
4233.086426,1072.231421,255.2480164,146.9380493,222.3775146,136.1424408,0
4228.107813,1077.540503,255.2480164,147.6867798,225.8080261,136.1424408,0
4226.171875,1078.153101,255.2480164,147.8739624,224.1936676,136.1424408,0
4225.342188,1077.744702,254.8226044,147.8739624,224.5972565,136.1424408,0
4223.682813,1077.336304,255.2480164,147.8739624,224.5972595,136.1424408,0
4222.022949,1076.519531,255.2480164,147.6867798,225.6062286,136.1424408,0
4222.853027,1076.92793,255.2480164,147.8739624,225.8080231,136.1424408,0
4224.789063,1077.744702,255.2480164,147.8739624,224.5972565,136.1424408,0
4226.725,1077.540503,255.8861389,147.8739624,227.8259705,136.1424408,0
4226.448438,1078.153076,255.2480164,147.8739624,226.0098206,136.1424408,0
4226.725,1078.153076,255.2480164,147.8739624,226.4134094,136.1424408,0
4227.001563,1078.765674,255.2480164,147.8739624,225.2026398,136.1424408,0
4225.342188,1077.744702,255.2480164,147.8739624,227.0187927,136.1424408,0
3538.312646,975.8510742,252.6955444,137.953302,199.5747406,115.6016586,0
3581.736035,1008.5224,263.3308838,142.6328552,198.5657684,120.8562775,0
3684.071338,1039.355933,266.5214844,145.8149536,205.830368,125.3943588,0
4033.394287,1100.614673,272.9026794,152.5535156,225.4044373,139.2474487,0
4304.168164,1148.80481,276.09328,157.0458832,238.9246704,146.6516846,0
4470.670313,1180.250952,278.645752,159.8536194,247.6018311,149.7566895,0
4520.731543,1190.052295,280.5601196,160.7895325,245.9874756,150.4732361,0
3031.891113,909.0791016,252.9082489,139.4507599,163.6553284,96.73278809,1
3029.678516,913.7756104,253.1209564,139.6379425,166.0768646,96.73278809,1
3029.678516,913.7756104,253.1209564,139.4507599,164.866098,96.73278809,1
3029.955078,912.5504272,253.1209564,140.0123077,168.7001923,96.73278809,1
3030.784766,913.3672363,253.3336639,139.6379425,166.8840424,96.73278809,1
3031.891113,914.1839966,253.1209564,139.6379425,165.4714813,96.73278809,1
3032.167725,913.7756226,253.5463715,140.1994904,165.4714813,96.73278809,1
3032.997461,913.9798096,253.759079,140.386673,165.0678925,96.73278809,1
3033.274023,913.7756104,253.759079,140.0123077,165.2696869,96.73278809,1
3034.10376,913.3672363,253.759079,140.0123077,165.8750702,96.73278809,1
3035.21001,913.3672241,254.184494,140.386673,166.4804535,96.73278809,1
3036.316406,913.5714111,253.9717865,140.386673,167.0858368,96.73278809,1
3036.869531,914.1839966,254.184494,140.386673,165.4714813,96.73278809,1
3038.252441,912.9588257,254.184494,140.386673,168.7001923,96.73278809,1
3038.25249,913.3672241,254.184494,140.386673,166.8840424,96.73278809,1
3038.252441,913.5714111,254.184494,140.386673,167.6912201,96.73278809,1
3039.358887,913.7756104,254.184494,140.386673,166.6822479,96.73278809,1
3040.188623,913.5714111,254.184494,140.386673,167.8930145,96.73278809,1
3041.018311,913.5714355,254.184494,140.386673,167.4894257,96.73278809,1
3041.847998,912.5504395,254.184494,140.386673,169.9109589,96.73278809,1
578.0562134,232.3746643,78.70147705,45.85964584,36.72659454,20.30194473,1
578.8859741,233.8040314,78.70147705,46.0468277,37.13018341,20.30194473,1
579.7157349,234.4166229,78.70147705,46.60837326,37.53377304,20.30194473,1
581.3752319,235.2334045,79.55230103,46.79555511,37.13018341,20.30194473,1
582.2049561,236.4585815,79.76500702,46.79555511,36.92838898,20.54079094,1
583.5878906,236.6627777,79.76500702,46.79555511,36.92838898,20.77963715,1
584.14104,237.2753662,79.76500702,46.79555511,37.53377228,21.01848335,1
584.9707642,237.8879547,79.76500702,46.79555511,37.53377228,21.25732956,1
586.3536987,238.5005432,79.76500702,46.79555511,37.33197784,21.25732956,1
587.4600464,238.9089355,79.76500702,46.79555511,37.33197784,21.49617577,1
588.5663574,239.1131287,79.76500702,46.79555511,37.73556671,21.49617577,1
589.3960938,239.9299011,80.403125,46.79555511,37.73556671,21.49617577,1
590.5024414,240.1340973,80.82853699,46.79555511,37.73556671,21.49617577,1
591.6087402,240.5424896,80.82853699,46.79555511,37.73556671,21.49617577,1
591.8853149,240.7466858,80.82853699,46.79555511,37.73556671,21.49617577,1
592.7150757,241.1550781,80.82853699,47.16992035,38.13915558,21.49617577,1
593.5448242,241.5634705,80.82853699,47.54428558,37.73556671,21.49617577,1
594.651123,242.176059,80.82853699,47.54428558,37.53377228,21.49617577,1
595.7574707,242.176059,80.82853699,47.7314682,38.13915558,21.49617577,1
596.0340576,242.7886475,80.82853699,47.7314682,37.73556671,21.49617577,1
2143.509961,888.2511475,203.1348877,125.4120865,133.9915344,101.0320282,1
2127.468262,887.6385498,203.1348877,124.476181,137.0184509,100.3154907,1
2126.085303,887.638562,202.0713501,124.476181,136.8166565,100.7931824,1
2135.765674,890.2931152,203.1348877,124.6633621,135.8076843,101.5097198,1
2146.275781,890.7015015,203.1348877,125.0377243,141.0543396,101.5097198,1
2159.275146,896.6231567,203.7730103,125.4120865,139.4399841,102.4651031,1
2173.380811,903.9742188,204.6238342,126.3479996,137.8256287,102.9427963,1
2186.380176,908.8749146,205.2619476,126.9095474,140.8525452,103.8981857,1
2200.485791,914.7965942,206.3254852,127.4710938,141.6597229,103.8981857,1
2220.123145,919.9014893,206.9636078,128.2198181,139.843573,104.6147232,1
2236.718066,920.9224854,207.3890228,128.5941833,140.8525452,104.853569,1
2243.90918,920.7182861,207.3890228,128.781366,140.2471619,105.0924149,1
2246.398437,918.8805054,207.3890228,128.9685486,141.8615173,104.3758774,1
2243.90918,915.8175537,207.6017273,128.5941833,142.2651062,103.8981857,1
2237.824365,913.5714233,207.3890228,128.2198181,140.8525452,103.8981857,1
2230.080078,911.1210449,207.3890228,128.2198181,140.0453674,103.6593384,1
2223.442139,908.0581299,207.3890228,127.8454559,141.8615173,102.9427963,1
2218.187109,907.037146,206.3254852,127.2839127,140.6507507,102.703949,1
2215.421387,905.6077881,206.3254852,127.2839127,140.0453674,102.703949,1
2215.974512,904.586792,206.3254852,127.2839127,140.8525452,102.703949,1
1427.16272,227.4739685,74.44734192,49.97765427,135.6058899,82.40200806,1
1426.333032,229.7201233,74.44734192,50.53919983,136.0094788,82.40200806,1
1429.928589,230.1285156,74.87275391,50.53919983,137.2202454,82.40200806,1
1433.247559,230.9453003,75.51087189,50.53919983,137.0184509,82.40200806,1
1436.289966,231.9662811,75.51087189,50.53919983,137.0184509,82.40200806,1
1441.268457,233.191452,75.51087189,50.72638245,138.0274231,82.64085388,1
1445.417188,234.4166199,75.51087189,50.91356506,137.8256287,82.87969971,1
1451.225391,235.4376007,75.72357941,51.47511292,138.431012,83.59623718,1
1457.033618,236.6627777,76.14899445,51.47511292,139.0363953,83.59623718,1
1463.394971,238.0921509,76.57440948,51.47511292,138.0274231,83.59623718,1
1468.096875,239.1131287,76.57440948,51.47511292,138.6328064,83.59623718,1
1476.117749,240.3382935,76.57440948,51.66229477,139.6417786,84.07393188,1
1481.64939,241.5634705,76.57440948,52.22384033,140.2471619,84.79047394,1
1488.563965,242.3802551,76.57440948,52.41102219,140.8525452,84.79047394,1
1492.989282,243.8096283,76.78711548,52.41102219,141.4579285,84.79047394,1
1499.074097,244.626413,77.63793945,52.41102219,142.4669006,85.02931976,1
1503.222803,245.8515778,77.63793945,52.41102219,141.4579285,85.98470306,1
1509.307593,246.4641632,77.63793945,52.41102219,141.6597229,85.98470306,1
1514.286108,247.485144,77.63793945,52.41102219,142.8704895,86.22354889,1
1518.987964,248.710321,77.63793945,52.97257004,143.0722839,87.17893219,1
3156.906201,713.6638428,253.1209564,131.0275574,168.2966003,114.6462708,1
3145.84292,718.1561523,253.1209564,131.0275574,167.2876312,114.6462708,1
3138.928369,718.5645508,253.9717865,131.0275574,167.2876312,114.6462708,1
3133.39668,718.7687378,253.9717865,131.21474,167.8930145,114.4074249,1
3128.971387,720.1981323,254.184494,131.5891052,166.4804535,113.4520416,1
3123.163184,719.5855469,254.184494,131.7762878,170.5163422,113.4520416,1
3118.737793,721.2190918,254.184494,131.9634705,167.2876312,113.4520416,1
3114.589111,721.6274902,254.184494,131.9634705,167.6912201,113.4520416,1
3109.610645,722.4442749,254.184494,131.9634705,166.0768646,113.4520416,1
3106.015088,722.8526611,254.184494,131.9634705,167.6912201,113.4520416,1
3101.589795,724.282019,254.3971985,131.9634705,165.6732758,113.2131943,1
3097.717627,725.5071899,254.609903,131.9634705,163.453537,112.4966522,1
3092.73916,726.1197876,255.0353119,131.9634705,163.2517426,112.2578049,1
3089.143604,726.1197876,255.2480164,131.9634705,163.453537,112.2578049,1
3083.05874,726.5281982,255.2480164,131.9634705,165.4714813,112.2578049,1
3078.910059,727.9575806,255.2480164,131.9634705,162.4445648,112.2578049,1
3074.484766,727.3449707,255.2480164,131.9634705,166.2786591,112.2578049,1
3070.335986,728.5701416,255.2480164,131.9634705,164.6643036,112.2578049,1
3066.187305,728.97854,255.2480164,131.9634705,164.0589203,111.5412674,1
3063.144824,728.5701294,255.2480164,132.1506531,167.4894226,111.5412674,1
5578.657422,600.3352661,263.3308716,173.3307373,316.413739,169.5809479,1
5588.614355,595.6387573,262.692749,172.3948242,317.6244995,170.0586395,1
5606.592188,589.7170776,263.3308716,172.2076416,326.7052673,171.2528687,1
5619.315137,589.5128906,263.9689941,172.2076416,326.5034851,173.1636353,1
5645.313672,591.9632568,265.4579468,172.5820068,333.3644958,175.5521057,1
5675.737793,595.8429565,266.9468994,173.1435547,334.373468,177.7017212,1
5711.693555,597.6807129,268.8612488,173.5179199,336.1896179,179.6124878,1
5740.73457,598.7016846,270.5628967,174.0794678,344.6649841,181.5232666,1
5739.075098,600.7436523,271.8391418,174.8281982,347.4901062,183.6728821,1
5704.502441,603.3981934,272.2645569,175.0153809,342.2434509,183.9117279,1
5667.16377,603.1939941,272.2645569,174.2666504,342.0416565,183.4340363,1
5664.397852,600.3352539,272.6899719,174.0794678,338.4093567,182.0009613,1
5676.844141,596.6597412,272.2645569,173.1435547,338.6111511,181.5232697,1
5684.865137,597.6807129,272.2645569,173.1435547,344.4631897,181.5232697,1
5697.034668,600.9478638,272.4772644,173.8922852,347.4901062,181.5232697,1
5702.566309,604.0107788,272.2645569,174.0794678,344.0596008,181.5232697,1
5702.013086,607.4821045,272.2645569,174.2666504,349.1044617,182.2398071,1
5688.460547,613.403772,272.2645569,175.0153809,346.8847229,182.2398071,1
5697.587793,616.4667114,272.2645569,175.0153809,344.6649841,182.9563446,1
5725.246094,618.712854,273.115387,175.3897461,357.7816223,184.3894196,1
4075.987891,775.3309326,275.6678711,144.8790405,172.3324921,78.81931305,1
4091.199902,779.6190552,276.5186768,145.0662231,174.9558197,78.81931305,1
4110.837305,779.6190552,276.5186768,145.627771,178.3863251,79.77469635,1
4129.368262,780.2316406,277.5822144,146.0021362,178.1845306,80.01354218,1
4145.133398,780.4358276,277.5822144,146.0021362,179.1935028,80.25238953,1
4162.281543,781.2526123,278.2203369,146.5636841,181.4132416,80.96893158,1
4179.429492,782.069397,278.645752,146.9380493,180.4042694,81.20777893,1
4196.301074,782.069397,279.2838745,146.9380493,182.6240082,81.68547058,1
4213.172559,784.7239502,279.7092896,147.4995972,178.3863251,82.40200806,1
4229.214258,784.7239502,280.3474121,147.8739624,182.2204193,82.40200806,1
4243.596484,784.5197388,280.7728271,147.8739624,184.0365692,82.40200806,1
4257.425684,785.3365479,281.1982422,148.061145,183.6329803,83.11854553,1
4272.08457,786.1533203,281.8363647,148.4355103,185.0455414,83.59623718,1
4285.083789,785.7449341,281.8363647,148.8098755,187.4670746,83.59623718,1
4298.913086,786.970105,282.2617798,148.8098755,185.8527191,83.59623718,1
4314.954785,788.1952637,282.8999023,148.8098755,185.6509247,84.55162659,1
4329.337012,788.3994751,283.1126038,148.8098755,187.668869,84.79047394,1
4342.059766,787.7868896,283.9634094,149.3714142,189.8886078,84.79047394,1
4355.88877,789.8288452,283.9634094,149.5585937,185.6509247,84.79047394,1
4368.611621,789.6246338,283.9634094,149.7457733,188.4760468,84.79047394,1
2878.111572,1109.803442,298.8529053,178.7590179,173.7450531,105.0924149,1
2873.686279,1114.704126,298.8529053,178.7590179,173.7450531,105.0924149,1
2873.686279,1111.641187,298.8529053,178.9462006,180.0006805,105.0924149,1
2872.580029,1114.295728,298.8529053,179.1333832,174.3504364,105.0924149,1
2872.303467,1113.887354,298.8529053,178.7590179,175.3594086,105.0924149,1
2872.303467,1113.887354,298.8529053,178.7590179,174.7540253,105.0924149,1
2872.303467,1112.662207,298.8529053,178.7590179,176.973764,105.0924149,1
2871.750244,1112.866406,298.8529053,178.7590179,176.1665863,105.0924149,1
2870.92041,1112.458008,298.8529053,178.7590179,176.7719696,105.0924149,1
2871.197021,1113.070557,298.8529053,178.7590179,174.3504364,105.0924149,1
2869.260986,1110.824438,298.8529053,178.7590179,177.9827362,105.0924149,1
2869.537598,1111.641211,298.6401978,178.7590179,176.973764,105.0924149,1
2869.537598,1112.457959,298.6401978,178.7590179,174.9558197,105.0924149,1
