Vis_450nm,Vis_500nm,Vis_550nm,Vis_570nm,Vis_600nm,Vis_650nm,Nir_610nm,Nir_680nm,Nir_730nm,Nir_760nm,Nir_810nm,Nir_860nm,Blood_Prediction
912.1672241,52.0698967,21.27066803,16.84639931,43.5876091,23.88463974,2098.173633,662.4717408,652.4821655,1351.090308,1667.9896,848.0716308,1
912.7203979,51.25311279,21.48337479,16.84639931,42.78043137,23.88463974,2098.68125,661.3339478,650.8654175,1350.08728,1668.609448,848.2602173,1
912.7203979,51.04891586,21.9087883,16.84639931,42.57863693,23.88463974,2096.396973,652.5161621,637.9312378,1336.245386,1665.510205,847.3172852,1
913.2735473,52.68248215,21.48337479,16.84639931,42.3768425,23.88463974,2096.396973,651.378418,636.7764038,1334.239331,1665.716821,847.5058716,1
914.3798584,52.47828751,21.27066803,17.03358155,42.57863693,23.88463974,2093.858936,638.8628296,625.4590088,1319.795557,1664.683765,847.1286987,1
914.9330323,51.66150436,22.12149505,16.84639931,42.57863693,23.88463974,2094.366504,636.5872681,621.0706421,1317.187671,1664.477124,847.3172852,1
915.209607,51.66150436,22.12149505,16.84639931,43.18402023,23.88463974,2096.396973,645.6894897,632.6189941,1328.822925,1666.749902,848.2602173,1
914.9330323,51.25311279,22.12149505,16.84639931,42.3768425,23.88463974,2095.12793,638.5783813,623.3803101,1319.19375,1664.68374,847.694458,1
914.1032715,51.25311203,22.33420181,16.84639931,42.78043137,23.88463974,2095.381739,639.7161621,624.7661255,1320.598022,1664.890357,847.694458,1
915.2096192,51.66150436,21.69608154,16.84639931,42.57863693,23.88463974,2094.620313,639.7161621,623.3803101,1319.193774,1664.270508,847.5058716,1
981.0361084,50.02793884,11.6988678,13.10275555,50.04503097,27.94502907,2424.054101,742.6851684,634.4667481,1438.956323,1944.438257,953.4911987,1
982.4190308,50.64052505,11.6988678,12.35402661,51.45759201,28.66156769,2437.251904,736.9962524,624.5351441,1424.913843,1940.719214,951.9825073,1
979.9297851,49.82374344,11.6988678,12.16684437,51.65938644,28.66156769,2441.566406,709.4051148,603.0552124,1399.837915,1943.611767,952.1710938,1
965.8241089,52.2740921,11.06074753,12.35402661,51.25579758,28.66156769,2430.653027,684.6584229,554.5521118,1354.099463,1926.462915,946.8907105,1
965.5475098,51.66150436,11.06074753,12.16684437,50.85220871,28.66156769,2432.683447,669.8672974,552.9353394,1346.476367,1931.834814,947.6450562,1
970.8025635,51.4573082,11.27345428,12.16684437,51.25579758,28.66156769,2451.21084,678.685083,571.4126953,1363.728589,1946.50437,953.3026245,1
973.0152344,51.86570053,11.6988678,12.16684437,51.45759201,28.66156769,2422.531348,666.7384278,527.9908692,1325.011377,1918.404956,944.0619385,1
973.0152344,51.66150436,11.6988678,12.16684437,51.86118088,28.66156769,2439.028418,620.9428223,516.9044678,1298.932422,1938.859668,949.9080688,1
973.8449829,51.25311279,11.6988678,12.16684437,52.26477051,28.66156769,2450.449463,637.1561768,534.2269775,1319.594995,1945.884546,952.1710937,1
976.8873779,51.4573082,11.6988678,12.35402661,52.87015381,28.66156769,2448.92666,620.94281,516.9044617,1299.333642,1943.405176,951.0395752,1
979.1000366,51.04891586,11.6988678,12.16684437,50.65041427,28.66156769,2448.672803,625.7783813,521.754773,1305.351856,1942.578759,950.8509887,1
982.1424316,51.25311203,11.6988678,12.54120884,52.06297531,28.66156769,2448.165186,619.520581,514.5947937,1296.926367,1941.752295,950.6624023,1
984.6316895,51.66150436,11.6988678,13.10275555,51.65938644,28.66156769,2448.165186,611.8405762,513.2089966,1294.920288,1942.165527,950.8509887,1
983.2487671,51.04891586,11.6988678,12.54120884,52.06297531,28.66156769,2444.865869,624.3561524,520.3689697,1304.950659,1938.239819,949.530896,1
984.6316895,51.04891586,11.6988678,12.35402661,51.65938644,28.66156769,2441.312597,633.458374,525.2192749,1310.968848,1936.586914,948.5880005,1
986.2911743,51.04891586,11.6988678,12.54120884,51.65938644,28.66156769,2441.312597,644.551709,536.3057007,1323.607105,1936.380298,948.9651611,1
985.7380005,51.04891586,11.6988678,12.72839108,51.25579758,28.66156769,2442.327832,644.2672729,535.612793,1322.202857,1937.206738,948.7765869,1
983.8019165,51.04891586,11.6988678,12.54120884,51.45759201,28.66156769,2442.327832,643.1295044,536.7676392,1324.409546,1937.413354,949.3423096,1
985.7380127,51.4573082,11.6988678,13.10275555,51.86118088,28.66156769,2443.596875,642.2761719,536.5366577,1322.403491,1938.859668,949.5308838,1
984.0785156,51.25311203,11.6988678,12.72839108,51.45759201,28.66156769,2445.373486,640.0006103,532.6102295,1318.792554,1938.44646,949.7194702,1
915.762793,33.48808823,10.63533401,9.359110832,47.21990891,25.07887268,2322.026074,734.4362671,615.5274292,1402.646411,1817.577637,900.6871216,1
922.6773193,33.69228363,10.63533401,9.546293068,47.62349777,25.07887268,2311.874072,923.0231079,711.3787964,1531.035083,1794.643555,890.503479,1
928.7621338,33.07969742,10.63533401,9.359110832,48.02708664,24.6011795,2360.603906,785.3518677,649.0176636,1431.734473,1836.172827,908.0419922,1
929.0387085,32.67130661,10.63533401,9.359110832,46.6145256,24.36233292,2364.15708,769.9918335,650.1725098,1428.524731,1841.5448,909.73927,1
929.0387207,32.67130661,10.63533401,9.359110832,48.22888107,25.07887268,2372.532519,738.4184692,634.4667481,1407.862207,1848.362988,912.7566528,1
930.4216065,32.67130661,10.63533401,9.359110832,48.02708664,25.07887268,2374.309131,748.3740478,638.3931885,1411.473144,1849.809302,914.0767578,1
929.5918579,32.67130661,10.84804077,9.359110832,47.82529221,24.84002609,2379.892774,749.7962646,643.7054077,1416.087085,1854.148242,915.2082764,1
930.4216186,32.67130661,10.84804077,9.359110832,47.62349777,25.07887268,2382.430713,747.2362671,648.3247558,1420.500464,1854.354858,915.2082764,1
932.910852,32.67130661,10.63533401,9.359110832,47.01811447,23.88463974,2383.699756,729.3162476,631.4641724,1400.038501,1855.801098,916.3397461,1
930.9747803,32.67130661,10.84804077,9.359110832,48.22888107,24.36233292,2382.684522,741.8318237,642.0886597,1410.470093,1854.974682,915.585437,1
930.1450439,32.67130661,10.63533401,9.359110832,47.42170334,24.36233292,2382.176905,731.3073486,629.3854614,1394.822705,1854.974707,915.7740234,1
930.1450196,32.67130661,10.84804077,9.359110832,47.42170334,24.12348633,2381.669336,720.2140137,627.3067627,1391.813623,1855.801123,916.5283203,1
930.1450318,32.67130661,11.06074753,9.359110832,47.42170334,24.12348633,2382.93833,719.3606934,626.613855,1391.412378,1856.007714,916.3397461,1
928.4855468,32.67130661,10.63533401,9.359110832,47.42170334,23.88463974,2383.445948,717.3695557,623.149353,1386.397193,1856.83413,916.9054931,1
928.4855468,32.67130661,11.06074753,9.359110832,48.02708664,24.6011795,2383.699756,716.5162354,623.1493408,1386.798413,1856.420922,916.5283203,1
929.3152832,32.67130661,10.63533401,9.359110832,47.62349777,24.36233292,2383.192139,713.6717896,620.3777344,1381.382031,1856.007714,916.3397461,1
930.9747803,32.67130661,10.84804077,9.359110832,48.02708664,23.88463974,2383.192139,709.4051148,617.1442138,1379.977808,1856.007714,916.9055053,1
932.3576904,32.67130661,11.06074753,9.359110832,47.82529221,23.88463974,2383.699756,699.4495484,607.6745483,1368.141919,1856.214306,916.7169067,1
932.3576782,32.67130661,10.84804077,9.359110832,46.81632004,23.88463974,2383.192139,705.422876,614.6035644,1374.761987,1856.627539,916.5283203,1
932.3576661,32.67130661,11.27345428,9.359110832,47.42170334,23.88463974,2381.669287,707.4139893,614.6035644,1376.968701,1854.974707,916.3397461,1
348.2166443,18.7860012,25.52480316,12.16684437,13.31843586,3.343849564,99.74382476,44.08893127,26.33025475,41.72632217,42.14912262,266.283548,1
346.5571594,18.78600082,25.52480316,12.16684437,13.31843567,3.343849564,104.3122451,46.93337783,26.79218903,43.13057327,43.59541779,283.2562927,1
345.727417,18.37760925,25.52480316,12.16684437,13.72202492,3.343849564,104.8198456,47.78671188,26.56122208,43.53178787,43.59541855,286.462262,1
344.0679321,18.37760925,25.3120964,12.16684437,13.31843567,2.388463974,106.3426559,48.64004669,26.79218903,44.13360977,44.42187119,295.7029724,1
342.1318481,18.37760925,25.3120964,12.16684437,13.31843567,2.388463974,105.327449,47.50226669,26.56122208,43.93300247,44.21525803,293.6285217,1
342.1318481,18.17341385,24.88668289,12.16684437,13.11664123,2.627310371,105.0736466,46.93337631,26.56122208,44.13360977,44.42187119,294.9486206,1
341.8552612,17.96921844,24.67397614,12.16684437,12.9148468,2.388463974,109.895871,49.20893554,27.71605682,45.93907547,45.45493698,308.7154114,1
342.685022,17.35663223,25.09938965,11.97966213,13.11664123,2.627310371,110.9110748,49.49337997,27.71605682,46.34029007,45.45493698,313.9958191,1
345.727417,17.35663223,25.3120964,12.16684437,13.31843567,2.388463974,114.4642884,50.63115997,27.71605682,47.14271927,46.48800278,323.0479553,1
346.0039978,17.35663223,25.52480316,12.16684437,12.91484661,2.388463974,116.494696,50.63115997,27.71605682,47.94515152,46.48800278,330.0256348,1
344.6210937,17.35663223,25.09938965,11.7924799,13.11664104,2.388463974,118.7789047,51.20005035,27.94702415,47.74454346,46.48800278,333.9859497,1
341.8552612,17.35663223,25.3120964,11.23093319,13.31843567,2.388463974,123.0935272,52.05338363,28.63992615,48.94818878,47.52107239,347.9413208,1
342.4084351,17.15243645,25.52480316,11.23093319,12.91484661,2.388463974,125.3777374,52.90671692,28.87089348,49.55001068,47.93429871,355.6733521,1
342.1318481,17.15243645,24.67397614,11.23093319,13.11664104,2.388463974,128.1695435,54.32894058,28.87089348,50.35243988,48.55413818,363.0281982,1
346.5571594,16.33565331,24.88668289,11.23093319,12.51125774,2.388463974,131.4689637,54.8978302,28.87089348,50.75365448,49.17397766,374.5319519,1
356.2375305,17.35663223,25.52480316,11.60529766,13.31843567,2.388463974,131.9765655,54.04449463,29.10186043,50.95426178,48.9673645,378.3036804,1
367.0242188,17.35663223,25.95021591,11.97966213,13.31843567,2.388463974,137.0525879,55.18227539,30.02572823,52.15790558,50.20704346,395.0878296,1
376.9811707,17.35663223,26.37562866,12.16684437,13.92381954,2.388463974,139.5905975,55.75116501,30.02572823,52.35851288,50.8268837,406.4029968,1
384.7254639,17.35663223,26.58833504,12.16684437,14.12561417,2.388463974,141.1134033,55.75116501,30.02572823,52.55912018,50.62026978,410.551886,1
389.4273621,17.15243645,26.58833504,12.16684437,14.12561398,2.388463974,145.6818207,57.17338715,30.02572823,53.96337128,51.65333939,426.9588806,1
